商家名称,地址,商家logo,经度,纬度
美团,美食,老班长手工灌汤包,越秀区农林下路37号广百百货3楼,http://p1.meituan.net/600.600/mogu/9678f623611c60c2c804dcaff460dc05283614.jpg,113.29733,23.129495
美团,美食,俏凤凰（中华广场店）,越秀区中山三路33号中华广场6层,http://p1.meituan.net/600.600/mogu/dd4f01f16aa9c046944ec5450a166492175038.jpg,113.282723,23.126116
美团,美食,芳叔（流行前线店）,越秀区中山三路25-27号流行前线C007-C008铺（近烈士陵园A出口）,http://p0.meituan.net/600.600/mogu/e2f879e74d1aa3081e5ddb32d789e28977079.jpg,113.283477,23.12668
美团,美食,利口福（农林店）,越秀区农林下路东山公馆旁,http://p0.meituan.net/600.600/shopmainpic/1960250474453a508598f387364b326080237.jpg,113.295402,23.125562
美团,美食,鱼门街·腩主角（中华广场店）,越秀区中山三路33号中华广场6楼,http://p0.meituan.net/600.600/mogu/6ffe72ad32244f96aac5cbc839fc6abb69933.jpg,113.282614,23.126147
美团,美食,招牌茶记,越秀区东风东路752号,http://p1.meituan.net/600.600/mogu/cc8ce3dd13a767701e03e696a3fc16fe73487.jpg,113.30033,23.13124
美团,美食,双良记（东华西路店）,越秀区东华西路260号首层,http://p1.meituan.net/600.600/poi/d5bb3789666b896e05b192aaf7cd573047104.jpg,113.284232,23.121539
美团,美食,Partners Club,越秀区中山三路33号中华国际中心B塔55A层5404（中华广场后面）,http://p0.meituan.net/600.600/shopmainpic/628e0c1f85aec34b24e242b8e361d516163202.jpg,113.282594,23.125406
美团,美食,蒸好味·西餐餐吧（王府井店）,越秀区王府井百货大楼7楼,http://p1.meituan.net/600.600/bbia/a703ff3c742795b57435535dc9f525271730594.jpg@43_36_2146_1609a,113.297755,23.129656
美团,美食,芝士客（地王广场店）,越秀区地王广场1065A（近烈士陵园地铁站A出口）,http://p0.meituan.net/600.600/mogu/776fa57a183eb9ef3aa2263f9306135228395.jpg,113.284607,23.12578
美团,美食,思乐雪·花漾健康果昔（地王店）,越秀区中山三路地王广场负三楼,http://p1.meituan.net/600.600/mogu/3e87a2a8f4edd6eacdcf64b98a1562a677063.jpg,113.283526,23.125712
美团,美食,来壹打钵仔糕,越秀区较场西路中华广场6楼,https://img.meituan.net/600.600/msmerchant/cdd79de4ea048e8187033e98361b4fc1733868.png,113.282493,23.125863
美团,美食,一品柠檬鱼火锅（总店）,越秀区中山三路36号威力达大厦3楼,http://p1.meituan.net/600.600/mogu/95d4fe69c24d0a427ea6abed985e4bf866990.jpg,113.281924,23.127266
美团,美食,客2代·客家菜（中华广场店）,越秀区中山三路33号中华广场7层,http://p1.meituan.net/600.600/mogu/0d102bf2769834c012693f6aa0b3cfa096293.jpg,113.282481,23.125551
美团,美食,小面飞（执信南路店）,越秀区执信南路120号102-103房（中山大学北校区东侧）,http://p1.meituan.net/600.600/mogu/305a88748702dd48938ebb4c75d5ea7d287956.jpg,113.292013,23.129205
美团,美食,麦祥记饺子云吞连锁店（中山四店）,越秀区中山四路榨粉街进150米,http://p1.meituan.net/600.600/poi/8892baabd34e1fd26d91bcb52c6b876875776.jpg,113.273762,23.127793
美团,美食,仙庙烧鸡（中山三路直营店）,越秀区中山三路88号（地铁烈士陵园D出口直走300米或公交站大东门站）,http://p0.meituan.net/600.600/mogu/b136f19d8f85cbc7b929052ec6649620126617.jpg,113.280324,23.127223
美团,美食,锦祺花芬鲜花（横马店）,越秀区东山口启明横马路,http://p1.meituan.net/600.600/dpdeal/111ee25c96e7307138346bc13a01be48554096.jpg
美团,美食,灏瀛牛鲜汤（中山三路店）,越秀区中山三路94号（大东门中山三路公交站牌）,http://p1.meituan.net/600.600/mogu/4d0c55ddc80f391c4d383d124eeace7433317.jpg,113.280271,23.127127
美团,美食,秦王拉面（中华广场店）,越秀区中山三路33号中华广场7层（真功夫）,http://p0.meituan.net/600.600/mogu/9e0fb4bdda4b4ee6ec98ff0e4a559c0f59973.jpg,113.282633,23.125847
美团,美食,王小星湖南常德米粉（中华广场店）,越秀区中山三路与东平大马路交叉路口处,http://p1.meituan.net/600.600/waimaipoi/8d9959fd483ad538561ce88f34630b86256000.jpg,113.285304,23.126536
美团,美食,牛状元（东山口店）,越秀区农林下路9号112号铺,http://p0.meituan.net/600.600/deal/3e15ba07b4daf6bced2831afb93ec28323670.jpg,113.29527,23.12562
美团,美食,牛鲜生澳洲牛肉火锅铁板放题,越秀区中山三路33号中华广场7层自编C2,https://img.meituan.net/600.600/msmerchant/654b13fb6a8d17cfbd7df9b9e762e22774330.jpg,113.282676,23.125681
美团,美食,遇见小面（流行前线店）,越秀区烈士陵园地铁站A出口（流行前线入口处）,https://img.meituan.net/600.600/msmerchant/e43b987996072c5d4a76ca83d267fa39131977.jpg,113.284787,23.126474
美团,美食,汕头八合里海记牛肉店（中山三路店）,越秀区中山三路36号威力达大厦聚客点美食广场负一楼05-06铺（近烈士陵园地铁站D出口）,https://img.meituan.net/600.600/msmerchant/c9cc4b55c127c286610d4d3ae76cc26a43627.jpg,113.281662,23.127171
美团,美食,牛B潮汕牛肉火锅（东山口店）,越秀区农林下路东山锦轩现代城4楼（东山口地铁C出口）,https://img.meituan.net/600.600/msmerchant/268f776c993cf2a7de73255cf5d9280c572822.jpg,113.295643,23.12503
美团,美食,爱音乐咖啡,越秀区中山二路18号电信广场1楼102单元,http://p0.meituan.net/600.600/poi/3fa77c374bb7ca499b5cf67502fe701a38912.jpg,113.293736,23.124523
美团,美食,多乐之日（农林下路店）,越秀区农林下路4号6号东山锦轩现代城首层星巴克隔壁,http://p0.meituan.net/600.600/merchantpic/6b74d1508a3bbc3712eac9ca1bccaca313142.jpg,113.2958,23.12534
美团,美食,SOLO游戏主题餐厅,越秀区大东街东川路2号之一东川大厦首层（润悦棋牌旁）,http://p0.meituan.net/600.600/mogu/6bf03c3e0df390c0c92892963f7e5fcb454657.jpg,113.28653,23.120797
美团,美食,出众拌捞*麻辣烫（流行前线店）,越秀区中山三路25-27号地铁站内负一层流行前线商场A-011号,http://p0.meituan.net/600.600/mogu/1fd15a65e75ec2c2e938665733c3b7d131887.jpg,113.283775,23.126479
美团,美食,BAUZES百滋·甘草水果（流行前线店）,越秀区中山三路25号流行前线名店城B1,http://p1.meituan.net/600.600/mogu/3cd25bdff84996e9bcf39dc9a97f4eeb16051.jpg,113.284451,23.126594
美团,美食,包道广式点心专门店（东山口店）,越秀区龟岗大马路19号,https://img.meituan.net/600.600/msmerchant/1532400413808884661282026f51838c77062.jpg,113.294971,23.121641
美团,美食,木屋烧烤（地王广场店）,越秀区较场西路26号地王大厦1038号（非流行前线）,https://img.meituan.net/600.600/msmerchant/d5e2d887650725ecff24e76d322f833320657.png,113.284634,23.125785
美团,美食,玲珑私厨,越秀区菜园东路78号水玲珑会馆1楼,https://img.meituan.net/600.600/msmerchant/39a5fd8e3ba2228e788825e94dc55f331749962.png,113.291728,23.123209
美团,美食,熹雀冰室（东山店）,越秀区署前路3号之一7天连锁酒店大堂（东山百货大楼旁）,https://img.meituan.net/600.600/msmerchant/42cc5d56a7ac38c22f5e343b7093ec4c390888.jpg,113.29436,23.122405
美团,美食,甜蜜转身（东山口店）,越秀区执信南路78号（中山大学北校区幼儿园旁）,https://img.meituan.net/600.600/msmerchant/8c2491534a267862e11bd0d15fb6c71188342.jpg,113.293163,23.127478
美团,美食,环悦艺术空间（东山口店）,越秀区庙前西街金城宾馆对面（近地铁六号线东山口E出口）,http://p1.meituan.net/600.600/mogu/717c3a9762a19bba0abfc8aa2c73d627197364.jpg,113.293527,23.12195
美团,美食,有间料理（中华广场店）,越秀区中山三路11号,http://p1.meituan.net/600.600/mogu/5bffb91b4435dd81ccf9f5bf1c26976435619.jpg,113.285766,23.125857
美团,美食,金点酒家（中山三路店）,越秀区中山三路36号威力达大厦3楼（中华广场斜对面）,https://img.meituan.net/600.600/msmerchant/48590a82afc389abe4127c45c93c030c48303.jpg,113.28193,23.12718
美团,美食,太囧酸菜鱼（中华广场店）,越秀区中山三路33号中华广场六楼,https://img.meituan.net/600.600/msmerchant/3ef44db6eb8891fb93776efac419f908178723.jpg,113.282411,23.125794
美团,美食,半里Mocha甜厨,越秀区农林下路东山锦轩现代城2楼,https://img.meituan.net/600.600/msmerchant/03f1cc6bcafcecefdc468dcbf4bd8370267072.jpg,113.2959,23.125453
美团,美食,凤园椰珍椰子鸡主题餐厅（中山三路店）,越秀区中山三路东昌大街17号2层,https://img.meituan.net/600.600/msmerchant/ea31d56111d0b1cbc5b83e04ff9e78d01104623.jpg,113.281205,23.126805
美团,美食,岭南厨点,越秀区马棚岗22号中粤大厦2楼,https://img.meituan.net/600.600/msmerchant/0a8f1441c387394fde01363e7288b71f2324039.jpg,113.292645,23.124843
美团,美食,山顶沙河粉（中华广场店）,越秀区中山三路中华广场四楼A06铺（后街唐厨旁边）,http://p0.meituan.net/600.600/mogu/12fd40d116e51fd7a309ac45eb0862f522516.jpg,113.282714,23.125384
美团,美食,Hi tea茶室（龟岗店）,越秀区龟岗大马路1号1单元203铺,http://p1.meituan.net/600.600/mogu/2dc6d87da35009a71e4e4ba984b1906b52307.jpg,113.294343,23.119898
美团,美食,澄鹅（中华广场店）,越秀区中山三路33号中华广场6层,https://img.meituan.net/600.600/msmerchant/77f87bb17f27cd488270410c35311d42491562.jpg,113.282605,23.12539
美团,美食,陈记顺和潮汕牛肉（中华广场店）,越秀区中山三路33号中华广场六层自编6056C,http://p1.meituan.net/600.600/mogu/3c25fe76ca0d2815f429cc52acc19e7531162.jpg,113.282175,23.125586
美团,美食,焗外人（流行前线店）,越秀区中山三路流行前线商场A025-C号,http://p1.meituan.net/600.600/mogu/1c194ab551a3f73a7f328d7dbaf6f4b430712.jpg,113.283546,23.126675
美团,美食,山茶花つばき,越秀区农林下路4-6号东山锦轩现代城二楼（电车总站对面）,http://p0.meituan.net/600.600/mogu/41cbbd387627c2a3decbd8daa5f9e4a544190.jpg,113.29582,23.125368
美团,美食,一些柠檬一些茶（较场西店）,越秀区较场西路16号之二A1,http://p1.meituan.net/600.600/mogu/cf775db17eca97f4312dadc96ceb93e935084.jpg,113.283394,23.123717
美团,美食,摩能肉蟹煲（中华广场店）,越秀区中山三路中华广场7楼,https://img.meituan.net/600.600/msmerchant/bf821ed8fc91862c80b0de25af16168478364.png,113.282424,23.125548
美团,美食,怪兽星球（地王店）,越秀区较场东路地王广场店,https://img.meituan.net/600.600/msmerchant/a678514e051d5c28a78b8b3b993099cb6174136.jpg,113.283528,23.125731
